DISTRICT,DATE,CONFIRMED,RECOVERED,ACTIVE,DEATH
Palakkad,01-06-2020,2,1,141,0
Palakkad,02-06-2020,5,0,146,0
Palakkad,03-06-2020,5,0,151,0
Palakkad,04-06-2020,7,13,144,1
Palakkad,05-06-2020,40,0,183,0
Palakkad,06-06-2020,11,30,164,0
Palakkad,07-06-2020,6,7,163,0
Palakkad,08-06-2020,1,2,162,0
Palakkad,09-06-2020,14,0,176,0
Palakkad,10-06-2020,6,0,182,0
Palakkad,11-06-2020,13,13,182,0
Palakkad,12-06-2020,5,6,181,0
Palakkad,13-06-2020,8,9,180,0
Palakkad,14-06-2020,6,27,159,0
Palakkad,15-06-2020,7,12,154,0
Palakkad,16-06-2020,6,9,151,0
Palakkad,17-06-2020,6,24,133,0
Palakkad,18-06-2020,14,11,136,0
Palakkad,19-06-2020,10,13,133,0
Palakkad,20-06-2020,23,10,146,0
Palakkad,21-06-2020,15,1,160,0
Palakkad,22-06-2020,16,12,164,0
Palakkad,23-06-2020,27,0,191,0
Palakkad,24-06-2020,16,1,206,0
Palakkad,25-06-2020,24,5,225,0
Palakkad,26-06-2020,23,2,246,0
Palakkad,27-06-2020,25,5,266,0
Palakkad,28-06-2020,4,4,266,0
Palakkad,29-06-2020,12,3,275,0
Palakkad,30-06-2020,17,7,285,0
Palakkad,01-07-2020,17,11,291,0
Palakkad,02-07-2020,18,54,255,0
Palakkad,03-07-2020,14,68,201,0
Palakkad,04-07-2020,29,45,185,0
Palakkad,05-07-2020,29,8,206,0
Palakkad,06-07-2020,8,33,181,0
Palakkad,07-07-2020,29,23,187,0
Palakkad,08-07-2020,25,9,203,0
Palakkad,09-07-2020,50,17,236,0
Palakkad,10-07-2020,28,8,256,0
Palakkad,11-07-2020,48,7,297,0
Palakkad,12-07-2020,59,16,340,0
Palakkad,13-07-2020,19,25,334,0
Palakkad,14-07-2020,26,49,311,0
Palakkad,15-07-2020,19,55,275,0
Palakkad,16-07-2020,25,72,228,0
Palakkad,17-07-2020,31,0,259,0
Palakkad,18-07-2020,49,27,281,0
Palakkad,19-07-2020,81,11,351,0
Palakkad,20-07-2020,49,94,306,0
Palakkad,21-07-2020,46,34,318,0
Palakkad,22-07-2020,34,15,337,0
Palakkad,23-07-2020,51,45,343,0
Palakkad,24-07-2020,58,63,338,0
Palakkad,25-07-2020,35,24,348,1
Palakkad,26-07-2020,42,5,385,0
Palakkad,27-07-2020,41,9,417,0
Palakkad,28-07-2020,86,40,463,0
Palakkad,29-07-2020,49,19,493,0
Palakkad,30-07-2020,4,36,461,0
Palakkad,31-07-2020,83,111,433,0
Palakkad,01-08-2020,47,42,438,0
Palakkad,02-08-2020,38,29,447,0
Palakkad,03-08-2020,59,67,438,0
Palakkad,04-08-2020,50,56,432,0
Palakkad,05-08-2020,41,13,460,0
Palakkad,06-08-2020,136,41,555,0
Palakkad,07-08-2020,123,33,645,0
Palakkad,08-08-2020,39,46,638,0
Palakkad,09-08-2020,78,80,636,0
Palakkad,10-08-2020,147,102,681,0
Palakkad,11-08-2020,141,40,782,0
Palakkad,12-08-2020,81,86,777,0
Palakkad,13-08-2020,202,67,912,0
Palakkad,14-08-2020,180,91,1001,0
Palakkad,15-08-2020,74,92,983,0
Palakkad,16-08-2020,29,107,905,0
Palakkad,17-08-2020,137,54,989,0
Palakkad,18-08-2020,51,82,957,1
Palakkad,19-08-2020,65,103,919,0
Palakkad,20-08-2020,65,91,893,0
Palakkad,21-08-2020,83,144,832,0
Palakkad,22-08-2020,184,89,927,0
Palakkad,23-08-2020,39,250,716,0
Palakkad,24-08-2020,99,120,695,0
Palakkad,25-08-2020,152,119,728,0
Palakkad,26-08-2020,86,66,748,0
Palakkad,27-08-2020,195,56,887,0
Palakkad,28-08-2020,127,93,921,0
Palakkad,29-08-2020,133,74,980,0
Palakkad,30-08-2020,45,64,961,0
Palakkad,31-08-2020,42,114,889,0
Palakkad,01-09-2020,42,153,778,0
Palakkad,02-09-2020,30,98,710,0
Palakkad,03-09-2020,58,68,699,1
Palakkad,04-09-2020,42,93,648,0
Palakkad,05-09-2020,100,112,636,0
Palakkad,06-09-2020,162,95,703,0
Palakkad,07-09-2020,118,95,726,0
Palakkad,08-09-2020,226,59,893,0
Palakkad,09-09-2020,131,87,937,0
Palakkad,10-09-2020,194,33,1098,0
Palakkad,11-09-2020,109,46,1160,1
Palakkad,12-09-2020,184,39,1303,2
Palakkad,13-09-2020,233,66,1469,1
Palakkad,14-09-2020,175,93,1548,3
Palakkad,15-09-2020,136,120,1563,1
Palakkad,16-09-2020,220,117,1660,6
Palakkad,17-09-2020,241,114,1787,0
Palakkad,18-09-2020,268,118,1936,1
Palakkad,19-09-2020,349,130,2153,2
Palakkad,20-09-2020,289,145,2296,1
Palakkad,21-09-2020,167,171,2289,3
Palakkad,22-09-2020,242,235,2295,1
Palakkad,23-09-2020,278,150,2423,0
Palakkad,24-09-2020,353,114,2662,0
Palakkad,25-09-2020,419,223,2858,0
Palakkad,26-09-2020,547,223,3182,0
Palakkad,27-09-2020,488,206,3462,2
Palakkad,28-09-2020,378,200,3640,0
Palakkad,29-09-2020,374,269,3743,2
Palakkad,30-09-2020,631,206,4160,8
Palakkad,01-10-2020,513,113,4560,0
Palakkad,02-10-2020,633,221,4972,0
Palakkad,03-10-2020,496,186,5282,0
Palakkad,04-10-2020,496,217,5560,1
Palakkad,05-10-2020,281,327,5514,0
Palakkad,06-10-2020,520,276,5758,0
Palakkad,07-10-2020,650,337,6071,0
Palakkad,08-10-2020,285,407,5949,0
Palakkad,09-10-2020,672,315,6306,0
Palakkad,10-10-2020,677,396,6586,1
Palakkad,11-10-2020,640,546,6680,0
Palakkad,12-10-2020,288,444,6524,0
Palakkad,13-10-2020,606,385,6745,0
Palakkad,14-10-2020,364,449,6660,0
Palakkad,15-10-2020,354,441,6573,0
Palakkad,16-10-2020,648,322,6899,0
Palakkad,17-10-2020,688,343,7244,0
Palakkad,18-10-2020,342,275,7305,6
Palakkad,19-10-2020,271,347,7229,0
Palakkad,20-10-2020,403,271,7361,0
Palakkad,21-10-2020,417,373,7403,2
Palakkad,22-10-2020,465,239,7629,0
Palakkad,23-10-2020,531,239,7921,0
Palakkad,24-10-2020,457,459,7919,0
Palakkad,25-10-2020,374,419,7874,0
Palakkad,26-10-2020,276,454,7695,1
Palakkad,27-10-2020,337,188,7843,1
Palakkad,28-10-2020,449,735,7555,2
Palakkad,29-10-2020,369,568,7356,0
Palakkad,30-10-2020,482,286,7552,0
Palakkad,31-10-2020,496,458,7588,2
Palakkad,01-11-2020,435,390,7631,2
Palakkad,02-11-2020,286,463,7453,1
Palakkad,03-11-2020,431,1375,6509,0
Palakkad,04-11-2020,453,583,6378,1
Palakkad,05-11-2020,372,324,6425,1
Palakkad,06-11-2020,464,327,6562,0
Palakkad,07-11-2020,465,286,6741,0
Palakkad,08-11-2020,306,172,6874,0
Palakkad,09-11-2020,225,429,6670,0
Palakkad,10-11-2020,342,413,6596,3
Palakkad,11-11-2020,424,506,6513,1
Palakkad,12-11-2020,434,299,6645,3
Palakkad,13-11-2020,438,338,6743,2
Palakkad,14-11-2020,467,484,6726,0
Palakkad,15-11-2020,416,340,6799,3
Palakkad,16-11-2020,185,973,6010,1
Palakkad,17-11-2020,380,820,5569,1
Palakkad,18-11-2020,377,624,5322,0
Palakkad,19-11-2020,496,406,5411,0
Palakkad,20-11-2020,573,497,5487,0
Palakkad,21-11-2020,478,590,5371,3
Palakkad,22-11-2020,468,426,5413,0
Palakkad,23-11-2020,331,583,5160,1
Palakkad,24-11-2020,453,443,5168,2
Palakkad,25-11-2020,463,349,5280,2
Palakkad,26-11-2020,376,461,5194,1
Palakkad,27-11-2020,351,228,5317,0
Palakkad,28-11-2020,491,379,5429,0
Palakkad,29-11-2020,394,338,5485,0
Palakkad,30-11-2020,242,482,5245,0
Palakkad,01-12-2020,323,493,5075,0
Palakkad,02-12-2020,427,371,5131,0
Palakkad,03-12-2020,375,397,5109,0
Palakkad,04-12-2020,447,444,5112,0
Palakkad,05-12-2020,399,405,5105,1
Palakkad,06-12-2020,341,397,5049,0
Palakkad,07-12-2020,202,323,4928,0
Palakkad,08-12-2020,328,383,4871,1
Palakkad,09-12-2020,343,437,4776,0
Palakkad,10-12-2020,212,263,4719,6
Palakkad,11-12-2020,257,243,4727,6
Palakkad,12-12-2020,436,285,4877,1
Palakkad,13-12-2020,307,381,4802,1
Palakkad,14-12-2020,190,291,4694,7
Palakkad,15-12-2020,349,338,4704,1
Palakkad,16-12-2020,401,331,4772,1
Palakkad,17-12-2020,306,277,4801,0
Palakkad,18-12-2020,365,205,4961,0
Palakkad,19-12-2020,390,238,5107,6
Palakkad,20-12-2020,247,267,5083,4
Palakkad,21-12-2020,305,226,5161,1
Palakkad,22-12-2020,303,265,5198,1
Palakkad,23-12-2020,367,356,5208,1
Palakkad,24-12-2020,313,272,5249,0
Palakkad,25-12-2020,303,200,5352,0
Palakkad,26-12-2020,156,297,5211,0
Palakkad,27-12-2020,230,327,5114,0
Palakkad,28-12-2020,209,301,5020,2
Palakkad,29-12-2020,249,379,4887,3
Palakkad,30-12-2020,338,333,4890,2
Palakkad,31-12-2020,225,229,4880,6
Palakkad,01-01-2021,226,246,4860,0
Palakkad,02-01-2021,240,274,4824,2
Palakkad,03-01-2021,218,306,4736,0
Palakkad,04-01-2021,135,258,4612,1
Palakkad,05-01-2021,259,251,4620,0
Palakkad,06-01-2021,255,153,4718,4
Palakkad,07-01-2021,239,210,4747,0
Palakkad,08-01-2021,267,207,4802,5
Palakkad,09-01-2021,217,179,4837,3
Palakkad,10-01-2021,175,249,4762,1
Palakkad,11-01-2021,176,201,4734,3
Palakkad,12-01-2021,201,227,4707,1
Palakkad,14-01-2021,210,194,4722,1
Palakkad,13-01-2021,225,212,4735,0
Palakkad,15-01-2021,209,133,4810,0
Palakkad,16-01-2021,348,218,4939,1
Palakkad,17-01-2021,176,221,4894,0
Palakkad,18-01-2021,152,186,4859,1
Palakkad,19-01-2021,242,198,4903,0
Palakkad,20-01-2021,237,199,4941,0
Palakkad,21-01-2021,241,123,5059,0
Palakkad,22-01-2021,284,141,5201,1
Palakkad,23-01-2021,234,178,5248,9
Palakkad,24-01-2021,208,268,5188,0
Palakkad,25-01-2021,162,145,5205,0
Palakkad,26-01-2021,259,185,5279,0
Palakkad,27-01-2021,185,175,5289,0
Palakkad,28-01-2021,236,148,5377,0
Palakkad,29-01-2021,259,821,4815,0
Palakkad,30-01-2021,256,865,4206,0
Palakkad,31-01-2021,211,429,3982,5
Palakkad,01-02-2021,145,273,3854,0
Palakkad,02-02-2021,251,350,3755,0
Palakkad,03-02-2021,275,254,3776,0
Palakkad,04-02-2021,217,289,3703,1
Palakkad,05-02-2021,219,203,3719,0
Palakkad,06-02-2021,235,252,3702,0
Palakkad,07-02-2021,159,252,3609,0
Palakkad,08-02-2021,102,192,3519,0
Palakkad,09-02-2021,186,201,3504,0
Palakkad,10-02-2021,191,196,3499,0
Palakkad,11-02-2021,227,142,3584,0
Palakkad,12-02-2021,149,153,3580,0
Palakkad,13-02-2021,153,185,3547,1
Palakkad,14-02-2021,169,302,3414,0
Palakkad,15-02-2021,83,174,3323,0
Palakkad,16-02-2021,217,185,3355,0
Palakkad,17-02-2021,140,190,3304,1
Palakkad,18-02-2021,130,168,3264,1
Palakkad,19-02-2021,160,107,3317,0
Palakkad,20-02-2021,193,164,3346,0
Palakkad,21-02-2021,129,183,3292,0
Palakkad,22-02-2021,68,151,3209,0
Palakkad,23-02-2021,147,124,3232,0
Palakkad,24-02-2021,109,343,2998,0
Palakkad,25-02-2021,112,132,2978,0
Palakkad,26-02-2021,130,173,2934,1
Palakkad,27-02-2021,115,160,2889,0
Palakkad,28-02-2021,88,188,2789,0
Palakkad,01-03-2021,56,135,2710,0
Palakkad,02-03-2021,99,129,2680,0
Palakkad,03-03-2021,101,111,2670,0
Palakkad,04-03-2021,81,81,2670,0
Palakkad,05-03-2021,89,131,2628,0
Palakkad,06-03-2021,102,150,2580,0
Palakkad,07-03-2021,78,103,2555,0
Palakkad,08-03-2021,55,106,2504,0
Palakkad,09-03-2021,77,266,2313,2
Palakkad,10-03-2021,57,130,2240,0
Palakkad,11-03-2021,88,57,2271,0
Palakkad,12-03-2021,67,64,2274,0
Palakkad,13-03-2021,80,56,2298,0
Palakkad,14-03-2021,39,158,2179,0
Palakkad,15-03-2021,50,83,2146,0
Palakkad,16-03-2021,69,62,2153,0
Palakkad,17-03-2021,75,101,2127,0
Palakkad,18-03-2021,67,60,2134,0
Palakkad,19-03-2021,98,85,2147,0
Palakkad,20-03-2021,68,76,2139,0
Palakkad,21-03-2021,77,112,2104,0
Palakkad,22-03-2021,59,96,2067,0
Palakkad,23-03-2021,79,79,2067,0
Palakkad,24-03-2021,101,103,2065,0
Palakkad,25-03-2021,72,45,2092,0
Palakkad,26-03-2021,65,74,2083,0
Palakkad,27-03-2021,103,65,2121,0
Palakkad,28-03-2021,63,85,2099,0
Palakkad,29-03-2021,88,51,2136,0
Palakkad,30-03-2021,91,74,2153,0
Palakkad,31-03-2021,84,83,2154,0
Palakkad,01-04-2021,113,49,2218,0
Palakkad,02-04-2021,103,57,2264,0
Palakkad,03-04-2021,115,54,2325,0
Palakkad,04-04-2021,133,74,2384,0
Palakkad,05-04-2021,113,53,2444,0
Palakkad,06-04-2021,172,62,2552,2
Palakkad,07-04-2021,170,69,2653,0
Palakkad,08-04-2021,190,60,2783,0
Palakkad,09-04-2021,252,170,2861,4
Palakkad,10-04-2021,304,205,2960,0
Palakkad,11-04-2021,325,185,3099,1
Palakkad,12-04-2021,206,130,3175,0
Palakkad,13-04-2021,348,61,3460,2
Palakkad,14-04-2021,461,68,3852,0
Palakkad,15-04-2021,481,99,4234,0
Palakkad,16-04-2021,514,62,4685,1
Palakkad,17-04-2021,864,90,5459,0
Palakkad,18-04-2021,1077,172,6364,0
Palakkad,19-04-2021,581,165,6780,0
Palakkad,20-04-2021,1109,175,7711,3
Palakkad,21-04-2021,1120,208,8622,0
Palakkad,22-04-2021,1518,266,9874,0
Palakkad,23-04-2021,1728,221,11380,1
Palakkad,24-04-2021,1512,372,12520,0
Palakkad,25-04-2021,1820,375,13965,0
Palakkad,26-04-2021,1342,320,14987,0
Palakkad,27-04-2021,2071,481,16577,0
Palakkad,28-04-2021,1920,517,17979,1
Palakkad,29-04-2021,2411,931,19459,0
Palakkad,30-04-2021,2273,886,20846,0
Palakkad,01-05-2021,2499,830,22499,16
Palakkad,02-05-2021,1936,943,23492,0
Palakkad,03-05-2021,1729,900,24321,0
Palakkad,04-05-2021,3111,951,26481,0
Palakkad,05-05-2021,2551,998,28034,0
Palakkad,06-05-2021,2950,2488,28496,0
Palakkad,07-05-2021,2968,3200,28259,5
Palakkad,08-05-2021,3216,3487,27988,0
Palakkad,09-05-2021,2881,3334,27535,0
Palakkad,10-05-2021,2297,3526,26294,12
Palakkad,11-05-2021,2959,3620,25623,10
Palakkad,12-05-2021,3520,3100,26043,0
Palakkad,13-05-2021,3223,3000,26236,30
Palakkad,14-05-2021,2948,2924,26246,14
Palakkad,15-05-2021,3165,3012,26396,3
Palakkad,16-05-2021,3145,2609,26923,9
Palakkad,17-05-2021,1871,1257,27516,21
Palakkad,18-05-2021,3105,1433,29188,0
Palakkad,19-05-2021,2709,4521,27338,38
Palakkad,20-05-2021,2560,4701,25193,4
Palakkad,21-05-2021,3040,3055,25148,30
Thrissur,30-01-2020,1,0,1,0
Thrissur,20-02-2020,0,1,0,0
Thrissur,12-03-2020,1,0,1,0
Thrissur,23-03-2020,1,0,2,0
Thrissur,25-03-2020,0,1,1,0
Thrissur,26-03-2020,2,0,3,0
Thrissur,27-03-2020,1,0,4,0
Thrissur,29-03-2020,1,0,5,0
Thrissur,31-03-2020,1,0,6,0
Thrissur,01-04-2020,2,0,8,0
Thrissur,02-04-2020,1,0,9,0
Thrissur,03-04-2020,1,0,10,0
Thrissur,06-04-2020,0,1,9,0
Thrissur,08-04-2020,1,3,7,0
Thrissur,10-04-2020,0,1,6,0
Thrissur,11-04-2020,0,1,5,0
Thrissur,13-04-2020,0,3,2,0
Thrissur,14-04-2020,0,1,1,0
Thrissur,19-04-2020,0,1,0,0
Thrissur,10-05-2020,2,0,2,0
Thrissur,16-05-2020,4,0,6,0
Thrissur,17-05-2020,1,0,7,0
Thrissur,18-05-2020,4,0,11,0
Thrissur,19-05-2020,1,0,12,0
Thrissur,20-05-2020,2,2,12,0
Thrissur,21-05-2020,3,0,15,0
Thrissur,22-05-2020,4,0,18,1
Thrissur,26-05-2020,4,0,22,0
Thrissur,28-05-2020,7,0,29,0
Thrissur,29-05-2020,6,0,35,0
Thrissur,30-05-2020,10,3,42,0
Thrissur,31-05-2020,3,0,45,0
Thrissur,01-06-2020,9,0,54,0
Thrissur,02-06-2020,6,0,60,0
Thrissur,03-06-2020,4,1,63,0
Thrissur,04-06-2020,4,2,65,0
Thrissur,05-06-2020,8,5,68,0
Thrissur,06-06-2020,16,0,84,0
Thrissur,07-06-2020,26,13,97,0
Thrissur,08-06-2020,27,0,123,1
Thrissur,09-06-2020,6,4,125,0
Thrissur,10-06-2020,9,0,133,1
Thrissur,11-06-2020,25,7,151,0
Thrissur,12-06-2020,14,4,161,0
Thrissur,13-06-2020,4,3,162,0
Thrissur,14-06-2020,7,8,161,0
Thrissur,15-06-2020,3,6,158,0
Thrissur,16-06-2020,7,3,162,0
Thrissur,17-06-2020,8,11,159,0
Thrissur,18-06-2020,6,22,143,0
Thrissur,19-06-2020,1,13,131,0
Thrissur,20-06-2020,6,0,137,0
Thrissur,21-06-2020,16,38,115,0
Thrissur,22-06-2020,12,6,121,0
Thrissur,23-06-2020,14,10,125,0
Thrissur,24-06-2020,15,4,136,0
Thrissur,25-06-2020,10,3,143,0
Thrissur,26-06-2020,7,15,135,0
Thrissur,27-06-2020,22,7,150,0
Thrissur,28-06-2020,17,5,162,0
Thrissur,29-06-2020,26,5,183,0
Thrissur,30-06-2020,4,13,174,0
Thrissur,01-07-2020,16,16,174,0
Thrissur,02-07-2020,9,8,175,0
Thrissur,03-07-2020,21,5,191,0
Thrissur,04-07-2020,20,10,201,0
Thrissur,05-07-2020,12,12,201,0
Thrissur,06-07-2020,14,16,199,0
Thrissur,07-07-2020,10,6,203,0
Thrissur,08-07-2020,25,11,217,0
Thrissur,09-07-2020,27,29,215,0
Thrissur,10-07-2020,17,19,213,0
Thrissur,11-07-2020,29,17,225,0
Thrissur,12-07-2020,19,20,223,1
Thrissur,13-07-2020,9,16,216,0
Thrissur,14-07-2020,42,10,248,0
Thrissur,15-07-2020,5,2,251,0
Thrissur,16-07-2020,32,8,274,1
Thrissur,17-07-2020,32,31,274,1
Thrissur,18-07-2020,21,11,284,0
Thrissur,19-07-2020,61,21,324,0
Thrissur,20-07-2020,42,45,321,0
Thrissur,21-07-2020,19,6,334,0
Thrissur,22-07-2020,56,33,357,0
Thrissur,23-07-2020,83,21,419,0
Thrissur,24-07-2020,33,12,440,0
Thrissur,25-07-2020,36,37,439,0
Thrissur,26-07-2020,41,57,422,1
Thrissur,27-07-2020,40,45,417,0
Thrissur,28-07-2020,109,45,481,0
Thrissur,29-07-2020,31,56,456,0
Thrissur,30-07-2020,83,68,471,0
Thrissur,31-07-2020,60,27,504,0
Thrissur,01-08-2020,76,54,525,1
Thrissur,02-08-2020,58,63,520,0
Thrissur,03-08-2020,85,52,553,0
Thrissur,04-08-2020,72,45,580,0
Thrissur,05-08-2020,86,51,615,0
Thrissur,06-08-2020,74,48,641,0
Thrissur,07-08-2020,33,60,613,0
Thrissur,08-08-2020,64,72,605,0
Thrissur,09-08-2020,24,57,572,0
Thrissur,10-08-2020,40,60,552,0
Thrissur,11-08-2020,32,65,519,0
Thrissur,12-08-2020,19,55,483,0
Thrissur,13-08-2020,75,47,511,0
Thrissur,14-08-2020,80,53,537,1
Thrissur,15-08-2020,85,63,559,0
Thrissur,16-08-2020,30,64,525,0
Thrissur,17-08-2020,156,42,639,0
Thrissur,18-08-2020,48,33,654,0
Thrissur,19-08-2020,97,28,723,0
Thrissur,20-08-2020,72,35,759,0
Thrissur,21-08-2020,119,55,823,0
Thrissur,22-08-2020,179,50,950,2
Thrissur,23-08-2020,116,70,996,0
Thrissur,24-08-2020,46,62,980,0
Thrissur,25-08-2020,227,90,1117,0
Thrissur,26-08-2020,204,100,1221,0
Thrissur,27-08-2020,162,95,1287,1
Thrissur,28-08-2020,189,110,1366,0
Thrissur,29-08-2020,225,142,1449,0
Thrissur,30-08-2020,151,115,1484,1
Thrissur,31-08-2020,85,125,1444,0
Thrissur,01-09-2020,133,120,1457,0
Thrissur,02-09-2020,121,100,1478,0
Thrissur,03-09-2020,93,145,1426,0
Thrissur,04-09-2020,204,140,1488,2
Thrissur,05-09-2020,169,110,1546,1
Thrissur,06-09-2020,169,145,1570,0
Thrissur,07-09-2020,128,155,1542,1
Thrissur,08-09-2020,129,110,1560,1
Thrissur,09-09-2020,323,145,1737,1
Thrissur,10-09-2020,300,83,1953,1
Thrissur,11-09-2020,184,105,2029,3
Thrissur,12-09-2020,172,135,2064,2
Thrissur,13-09-2020,182,115,2130,1
Thrissur,14-09-2020,161,140,2151,0
Thrissur,15-09-2020,188,120,2216,3
Thrissur,16-09-2020,263,220,2259,0
Thrissur,17-09-2020,296,140,2413,2
Thrissur,18-09-2020,326,142,2596,1
Thrissur,19-09-2020,351,191,2752,4
Thrissur,20-09-2020,322,210,2862,2
Thrissur,21-09-2020,183,140,2905,0
Thrissur,22-09-2020,369,240,3033,1
Thrissur,23-09-2020,478,180,3331,0
Thrissur,24-09-2020,474,327,3476,1
Thrissur,25-09-2020,607,252,3828,3
Thrissur,26-09-2020,594,240,4180,2
Thrissur,27-09-2020,573,215,4537,1
Thrissur,28-09-2020,383,240,4680,0
Thrissur,29-09-2020,484,236,4925,3
Thrissur,30-09-2020,808,155,5578,0
Thrissur,01-10-2020,613,290,5895,6
Thrissur,02-10-2020,812,270,6437,0
Thrissur,03-10-2020,778,420,6794,1
Thrissur,04-10-2020,793,260,7327,0
Thrissur,05-10-2020,425,285,7463,3
Thrissur,06-10-2020,757,380,7840,0
Thrissur,07-10-2020,948,320,8468,0
Thrissur,08-10-2020,385,460,8393,0
Thrissur,09-10-2020,755,860,8287,1
Thrissur,10-10-2020,1208,510,8985,0
Thrissur,11-10-2020,960,580,9362,3
Thrissur,12-10-2020,697,1090,8969,0
Thrissur,13-10-2020,1010,650,9329,0
Thrissur,14-10-2020,581,631,9279,0
Thrissur,15-10-2020,867,550,9595,1
Thrissur,16-10-2020,809,831,9568,5
Thrissur,17-10-2020,1109,1227,9447,3
Thrissur,18-10-2020,862,1006,9301,2
Thrissur,19-10-2020,533,1261,8570,3
Thrissur,20-10-2020,896,760,8701,5
Thrissur,21-10-2020,946,203,9438,6
Thrissur,22-10-2020,847,1170,9113,2
Thrissur,23-10-2020,1020,939,9193,1
Thrissur,24-10-2020,1086,481,9795,3
Thrissur,25-10-2020,1011,483,10323,0
Thrissur,26-10-2020,480,723,10076,4
Thrissur,27-10-2020,730,1103,9697,6
Thrissur,28-10-2020,1018,916,9789,10
Thrissur,29-10-2020,983,1037,9733,2
Thrissur,30-10-2020,1096,778,10048,3
Thrissur,31-10-2020,1112,582,10572,6
Thrissur,01-11-2020,943,1049,10464,2
Thrissur,02-11-2020,433,967,9928,2
Thrissur,03-11-2020,856,921,9859,4
Thrissur,04-11-2020,1114,936,10031,6
Thrissur,05-11-2020,900,1032,9896,2
Thrissur,06-11-2020,951,1042,9801,4
Thrissur,07-11-2020,864,423,10239,3
Thrissur,08-11-2020,641,834,10036,10
Thrissur,09-11-2020,430,904,9562,0
Thrissur,10-11-2020,711,1088,9182,3
Thrissur,11-11-2020,966,943,9203,2
Thrissur,12-11-2020,727,1062,8865,3
Thrissur,13-11-2020,677,866,8673,3
Thrissur,14-11-2020,759,431,8996,5
Thrissur,15-11-2020,425,892,8525,4
Thrissur,16-11-2020,228,647,8106,0
Thrissur,17-11-2020,667,723,8047,3
Thrissur,18-11-2020,703,793,7950,7
Thrissur,19-11-2020,631,836,7741,4
Thrissur,20-11-2020,653,803,7584,7
Thrissur,21-11-2020,483,680,7386,1
Thrissur,22-11-2020,543,417,7506,6
Thrissur,23-11-2020,278,674,7106,4
Thrissur,24-11-2020,556,924,6735,3
Thrissur,25-11-2020,652,631,6752,4
Thrissur,26-11-2020,573,589,6730,6
Thrissur,27-11-2020,525,826,6424,5
Thrissur,28-11-2020,647,405,6660,5
Thrissur,29-11-2020,525,293,6886,6
Thrissur,30-11-2020,250,659,6471,6
Thrissur,01-12-2020,630,683,6414,4
Thrissur,02-12-2020,655,537,6531,1
Thrissur,03-12-2020,647,734,6440,4
Thrissur,04-12-2020,528,377,6589,2
Thrissur,05-12-2020,536,590,6523,11
Thrissur,06-12-2020,476,270,6726,3
Thrissur,07-12-2020,304,563,6463,4
Thrissur,08-12-2020,625,700,6382,6
Thrissur,09-12-2020,511,470,6418,5
Thrissur,10-12-2020,393,638,6170,3
Thrissur,11-12-2020,272,500,5941,1
Thrissur,12-12-2020,528,570,5895,4
Thrissur,13-12-2020,438,276,6054,3
Thrissur,14-12-2020,268,575,5747,0
Thrissur,15-12-2020,712,706,5748,5
Thrissur,16-12-2020,585,550,5781,2
Thrissur,17-12-2020,457,440,5798,0
Thrissur,18-12-2020,630,577,5850,1
Thrissur,19-12-2020,656,442,6064,0
Thrissur,20-12-2020,408,279,6189,4
Thrissur,21-12-2020,259,590,5854,3
Thrissur,22-12-2020,747,606,5994,1
Thrissur,23-12-2020,564,420,6138,0
Thrissur,24-12-2020,591,292,6434,3
Thrissur,25-12-2020,374,594,6214,0
Thrissur,26-12-2020,377,391,6200,0
Thrissur,27-12-2020,384,257,6326,1
Thrissur,28-12-2020,294,676,5944,0
Thrissur,29-12-2020,649,604,5982,7
Thrissur,30-12-2020,450,451,5980,1
Thrissur,31-12-2020,515,590,5900,5
Thrissur,01-01-2021,436,637,5698,0
Thrissur,02-01-2021,414,418,5690,4
Thrissur,03-01-2021,328,277,5737,4
Thrissur,04-01-2021,281,677,5339,2
Thrissur,05-01-2021,616,520,5434,1
Thrissur,06-01-2021,502,542,5392,1
Thrissur,07-01-2021,432,395,5427,2
Thrissur,08-01-2021,500,366,5557,4
Thrissur,09-01-2021,403,403,5557,0
Thrissur,10-01-2021,335,303,5587,2
Thrissur,11-01-2021,168,563,5190,2
Thrissur,12-01-2021,479,432,5235,2
Thrissur,13-01-2021,437,518,5151,3
Thrissur,14-01-2021,446,402,5195,0
Thrissur,15-01-2021,499,426,5266,2
Thrissur,16-01-2021,421,367,5319,1
Thrissur,17-01-2021,262,433,5146,2
Thrissur,18-01-2021,182,605,4722,1
Thrissur,19-01-2021,540,329,4928,5
Thrissur,20-01-2021,441,442,4927,0
Thrissur,21-01-2021,468,402,4989,4
Thrissur,22-01-2021,547,463,5070,2
Thrissur,23-01-2021,401,412,5057,2
Thrissur,24-01-2021,436,383,5106,4
Thrissur,25-01-2021,301,222,5185,0
Thrissur,26-01-2021,579,485,5277,2
Thrissur,27-01-2021,336,428,5184,0
Thrissur,28-01-2021,424,612,4992,4
Thrissur,29-01-2021,497,588,4900,1
Thrissur,30-01-2021,524,524,4892,7
Thrissur,31-01-2021,378,484,4786,0
Thrissur,01-02-2021,263,523,4524,1
Thrissur,02-02-2021,565,437,4652,0
